created_at,index,id_str,text,entities,favorite_count,retweet_count,followers_count,friends_count,datetime
2016-11-18 15:00:07,132,799628258824355840,Heute Abend bin ich beim Symposion „Massenmigration nach Europa: Politik zwischen Verantwortung und... https://t.co/xKS2dtVhXh,"{'user_mentions': [], 'urls': [{'indices': [103, 126], 'display_url': 'fb.me/8zWFMReGX', 'expanded_url': 'http://fb.me/8zWFMReGX', 'url': 'https://t.co/xKS2dtVhXh'}], 'symbols': [], 'hashtags': []}",25,4,11636,304,2016-11-18 15:00:07
2016-11-18 12:59:02,133,799597784164958208,FPÖ-TV hat mich gestern backstage zum oe24-TV Duell mit Van der Bellen begleitet. Hier gibt es nun die... https://t.co/jQHUhvCPZM,"{'user_mentions': [], 'urls': [{'indices': [106, 129], 'display_url': 'fb.me/13oRjTo9D', 'expanded_url': 'http://fb.me/13oRjTo9D', 'url': 'https://t.co/jQHUhvCPZM'}], 'symbols': [], 'hashtags': []}",25,5,11636,304,2016-11-18 12:59:02
2016-11-18 11:13:47,134,799571296376025089,Die laut Medienberichten stattfindende erneute Verhaftungswelle gegenüber Wissenschaftern erfordert eine klare... https://t.co/5ILX2Kz1fA,"{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/PYjO4C7M', 'expanded_url': 'http://fb.me/PYjO4C7M', 'url': 'https://t.co/5ILX2Kz1fA'}], 'symbols': [], 'hashtags': []}",22,2,11636,304,2016-11-18 11:13:47
2016-11-18 11:00:52,135,799568048936120320,Bundespräsidentenwahl: Norbert Hofer und Alexander Van der Bellen im ersten TV-Duell https://t.co/tKoTqaapSy,"{'user_mentions': [], 'urls': [{'indices': [85, 108], 'display_url': 'fb.me/7G4twlrGy', 'expanded_url': 'http://fb.me/7G4twlrGy', 'url': 'https://t.co/tKoTqaapSy'}], 'symbols': [], 'hashtags': []}",31,11,11636,304,2016-11-18 11:00:52
2016-11-17 17:00:25,136,799296142492237824,Ankunft bei https://t.co/tRp4wp8VcF. Um 20 Uhr 15 geht es los :-),"{'user_mentions': [], 'urls': [{'indices': [12, 35], 'display_url': 'oe24.tv', 'expanded_url': 'http://oe24.tv', 'url': 'https://t.co/tRp4wp8VcF'}], 'symbols': [], 'hashtags': []}",21,4,11636,304,2016-11-17 17:00:25
2016-11-17 16:52:18,137,799294101279703040,I posted a new photo to Facebook https://t.co/rvSpQUJUUc,"{'user_mentions': [], 'urls': [{'indices': [33, 56], 'display_url': 'fb.me/7qwS24cka', 'expanded_url': 'http://fb.me/7qwS24cka', 'url': 'https://t.co/rvSpQUJUUc'}], 'symbols': [], 'hashtags': []}",17,2,11636,304,2016-11-17 16:52:18
2016-11-17 14:00:06,138,799250765206454272,Es geht wieder los! Heute gibt es das erste TV-Duell mit Alexander Van der Bellen. Auch die Zuseher können an der... https://t.co/PLWUaOEgdc,"{'user_mentions': [], 'urls': [{'indices': [117, 140], 'display_url': 'fb.me/4CsXbvIm9', 'expanded_url': 'http://fb.me/4CsXbvIm9', 'url': 'https://t.co/PLWUaOEgdc'}], 'symbols': [], 'hashtags': []}",35,8,11636,304,2016-11-17 14:00:06
2016-11-17 08:49:06,139,799172501188251648,"Interview in der ""Tiroler Tageszeitung"":

Auch hier: https://t.co/s3F7kFV0jT https://t.co/C8ew93bOWq","{'user_mentions': [], 'urls': [{'indices': [53, 76], 'display_url': 'tinyurl.com/hgjrel9', 'expanded_url': 'http://tinyurl.com/hgjrel9', 'url': 'https://t.co/s3F7kFV0jT'}, {'indices': [77, 100], 'display_url': 'fb.me/tKcwCq62', 'expanded_url': 'http://fb.me/tKcwCq62', 'url': 'https://t.co/C8ew93bOWq'}], 'symbols': [], 'hashtags': []}",20,5,11636,304,2016-11-17 08:49:06
2016-11-16 22:17:22,140,799013519270158336,"@DerZ97 Ja, das stelle ich auch jeden Tag fest 🤔","{'user_mentions': [{'name': 'Da Z', 'indices': [0, 7], 'id_str': '407776103', 'screen_name': 'DerZ97', 'id': 407776103}], 'urls': [], 'symbols': [], 'hashtags': []}",4,0,11636,304,2016-11-16 22:17:22
2016-11-16 22:10:09,141,799011702385745924,Hier mein heutiges ZIB 2 Interview bei Armin Wolf zum Nachschauen: https://t.co/m7FZ9v719E,"{'user_mentions': [], 'urls': [{'indices': [67, 90], 'display_url': 'fb.me/39AdHDO9D', 'expanded_url': 'http://fb.me/39AdHDO9D', 'url': 'https://t.co/m7FZ9v719E'}], 'symbols': [], 'hashtags': []}",30,10,11636,304,2016-11-16 22:10:09
2016-11-16 18:12:08,142,798951802091798532,I posted a new photo to Facebook https://t.co/meXtUGcvK1,"{'user_mentions': [], 'urls': [{'indices': [33, 56], 'display_url': 'fb.me/5pKF215QU', 'expanded_url': 'http://fb.me/5pKF215QU', 'url': 'https://t.co/meXtUGcvK1'}], 'symbols': [], 'hashtags': []}",16,2,11636,304,2016-11-16 18:12:08
2016-11-16 17:15:05,143,798937448097128449,Heute Abend bin ich Interviewgast in der ZiB2 im ORF. Bitte einschalten! https://t.co/V3uCBL5HTJ,"{'user_mentions': [], 'urls': [{'indices': [73, 96], 'display_url': 'fb.me/2n8k5bZPe', 'expanded_url': 'http://fb.me/2n8k5bZPe', 'url': 'https://t.co/V3uCBL5HTJ'}], 'symbols': [], 'hashtags': []}",36,13,11636,304,2016-11-16 17:15:05
2016-11-16 16:38:59,144,798928363184386048,Interviewaufnahmen für Radio Klassik Stephansdom :-) https://t.co/GoQtOEk5G4,"{'user_mentions': [], 'urls': [{'indices': [53, 76], 'display_url': 'fb.me/877rAVcna', 'expanded_url': 'http://fb.me/877rAVcna', 'url': 'https://t.co/GoQtOEk5G4'}], 'symbols': [], 'hashtags': []}",18,5,11636,304,2016-11-16 16:38:59
2016-11-16 15:53:19,145,798916868492775424,Interview mit der Tiroler Tageszeitung :) https://t.co/YMdAXETdEH,"{'user_mentions': [], 'urls': [{'indices': [42, 65], 'display_url': 'fb.me/8khxuO8Sf', 'expanded_url': 'http://fb.me/8khxuO8Sf', 'url': 'https://t.co/YMdAXETdEH'}], 'symbols': [], 'hashtags': []}",19,0,11636,304,2016-11-16 15:53:19
2016-11-16 15:12:49,146,798906679408623616,Im Gespräch mit der Nachrichtenagentur Reuters :) https://t.co/WO5MvUvFui,"{'user_mentions': [], 'urls': [{'indices': [50, 73], 'display_url': 'fb.me/7MySzu3bH', 'expanded_url': 'http://fb.me/7MySzu3bH', 'url': 'https://t.co/WO5MvUvFui'}], 'symbols': [], 'hashtags': []}",16,0,11636,304,2016-11-16 15:12:49
2016-11-16 13:38:39,147,798882977862320132,"Interview für die französische Wochenzeitschrift ""Valeurs Actuelles"" :) https://t.co/gLVXBi3S0m","{'user_mentions': [], 'urls': [{'indices': [72, 95], 'display_url': 'fb.me/5t1ZcXpZz', 'expanded_url': 'http://fb.me/5t1ZcXpZz', 'url': 'https://t.co/gLVXBi3S0m'}], 'symbols': [], 'hashtags': []}",15,1,11636,304,2016-11-16 13:38:39
2016-11-16 12:14:08,148,798861709645594624,"Besuch im Büro von einer Delegation von russischen Touristikern und Kulturexperten.
Es kommen viele russische... https://t.co/cZqg674Di9","{'user_mentions': [], 'urls': [{'indices': [113, 136], 'display_url': 'fb.me/2zSwSjnSJ', 'expanded_url': 'http://fb.me/2zSwSjnSJ', 'url': 'https://t.co/cZqg674Di9'}], 'symbols': [], 'hashtags': []}",22,4,11636,304,2016-11-16 12:14:08
2016-11-16 12:13:21,149,798861513796845568,"Hier ein Bericht vom gestrigen ""Ladies Business Lunch"" in Salzburg: https://t.co/BPvKtAuaSF","{'user_mentions': [], 'urls': [{'indices': [68, 91], 'display_url': 'fb.me/1gibg8K3i', 'expanded_url': 'http://fb.me/1gibg8K3i', 'url': 'https://t.co/BPvKtAuaSF'}], 'symbols': [], 'hashtags': []}",13,0,11636,304,2016-11-16 12:13:21
2016-11-16 09:38:01,150,798822423432818689,"Eine interessante Analyse! Gut möglich, dass Haselsteiners Kampagne nach hinten losgehen könnte ,-) https://t.co/4IBLJxlsHc","{'user_mentions': [], 'urls': [{'indices': [100, 123], 'display_url': 'fb.me/UC8E0GDo', 'expanded_url': 'http://fb.me/UC8E0GDo', 'url': 'https://t.co/4IBLJxlsHc'}], 'symbols': [], 'hashtags': []}",49,12,11636,304,2016-11-16 09:38:01
2016-11-16 07:53:42,151,798796168343916544,"""Salzburg heute""-Bericht vom gestrigen ""Ladies Business Lunch"": https://t.co/I5q59rSpSL","{'user_mentions': [], 'urls': [{'indices': [64, 87], 'display_url': 'fb.me/1zAxU3zDR', 'expanded_url': 'http://fb.me/1zAxU3zDR', 'url': 'https://t.co/I5q59rSpSL'}], 'symbols': [], 'hashtags': []}",12,2,11636,304,2016-11-16 07:53:42
2016-11-15 18:31:42,152,798594340998107136,"""Salzburger Nachrichten""-Interview beim heutigen ""Ladies Business Lunch"" in Salzburg.

Den SN-Artikel gibt es... https://t.co/qwMkg58L20","{'user_mentions': [], 'urls': [{'indices': [113, 136], 'display_url': 'fb.me/2u5UKBo5X', 'expanded_url': 'http://fb.me/2u5UKBo5X', 'url': 'https://t.co/qwMkg58L20'}], 'symbols': [], 'hashtags': []}",25,4,11636,304,2016-11-15 18:31:42
2016-11-15 15:40:37,153,798551287419830273,"Bilder vom heutigen ""Ladies Business Lunch"" in Salzburg. Herzlichen Dank für die großartige Unterstützung :)","{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",31,7,11636,304,2016-11-15 15:40:37
2016-11-15 10:10:41,154,798468255102795776,"Vielen Dank für über 290.000 ""Gefällt mir"" :-) https://t.co/U8srFepfrT","{'user_mentions': [], 'urls': [{'indices': [47, 70], 'display_url': 'fb.me/2vY1oEUXt', 'expanded_url': 'http://fb.me/2vY1oEUXt', 'url': 'https://t.co/U8srFepfrT'}], 'symbols': [], 'hashtags': []}",45,8,11636,304,2016-11-15 10:10:41
2016-11-15 06:57:08,155,798419545413271552,"Heute feiern wir den Festtag des Heiligen Leopold, des Landespatrons von Wien und Niederösterreich. 

In diesem... https://t.co/xhj0I7QzZZ","{'user_mentions': [], 'urls': [{'indices': [115, 138], 'display_url': 'fb.me/3bNJOsgzi', 'expanded_url': 'http://fb.me/3bNJOsgzi', 'url': 'https://t.co/xhj0I7QzZZ'}], 'symbols': [], 'hashtags': []}",32,8,11636,304,2016-11-15 06:57:08
2016-11-14 18:37:06,156,798233311755849729,"Hier ein kurzer Bericht vom ""Politischen Martini"" in Tirol: https://t.co/QimeGo03NC","{'user_mentions': [], 'urls': [{'indices': [60, 83], 'display_url': 'fb.me/5oVNndpYK', 'expanded_url': 'http://fb.me/5oVNndpYK', 'url': 'https://t.co/QimeGo03NC'}], 'symbols': [], 'hashtags': []}",24,3,11636,304,2016-11-14 18:37:06
2016-11-14 16:18:07,157,798198333466677248,I posted a new photo to Facebook https://t.co/KAT1V20zXV,"{'user_mentions': [], 'urls': [{'indices': [33, 56], 'display_url': 'fb.me/4QPVQPL8q', 'expanded_url': 'http://fb.me/4QPVQPL8q', 'url': 'https://t.co/KAT1V20zXV'}], 'symbols': [], 'hashtags': []}",15,3,11636,304,2016-11-14 16:18:07
2016-11-14 13:32:05,158,798156550653284352,"Liebe Freunde!

Das Zukunftsmodell meines Mitbewerbers sind die „Vereinigten Staaten von Europa“, hier sitzt er... https://t.co/IVkkI3vjur","{'user_mentions': [], 'urls': [{'indices': [115, 138], 'display_url': 'fb.me/4kUgrWQgA', 'expanded_url': 'http://fb.me/4kUgrWQgA', 'url': 'https://t.co/IVkkI3vjur'}], 'symbols': [], 'hashtags': []}",49,19,11636,304,2016-11-14 13:32:05
2016-11-14 12:00:49,159,798133581340143616,"Jedenfalls muss Österreich konsequent auf seiner Neutralität beharren und ich warne davor, dass mit einer... https://t.co/nKhzKVnxV0","{'user_mentions': [], 'urls': [{'indices': [109, 132], 'display_url': 'fb.me/5s2586izj', 'expanded_url': 'http://fb.me/5s2586izj', 'url': 'https://t.co/nKhzKVnxV0'}], 'symbols': [], 'hashtags': []}",47,10,11636,304,2016-11-14 12:00:49
2016-11-14 10:51:18,160,798116086977658880,"Am Wochenende habe ich den Jungstier ""Norbert"" in Götzens besucht :-) https://t.co/xpv3Mhq2Kt","{'user_mentions': [], 'urls': [{'indices': [70, 93], 'display_url': 'fb.me/3W0HvlIHH', 'expanded_url': 'http://fb.me/3W0HvlIHH', 'url': 'https://t.co/xpv3Mhq2Kt'}], 'symbols': [], 'hashtags': []}",18,1,11636,304,2016-11-14 10:51:18
2016-11-14 08:32:40,161,798081201189900288,"Man hat auch in den USA gesehen, dass Chefredaktionen mit ihrer Meinung in einer Blase leben. Denn die... https://t.co/2d8Z2uDnjM","{'user_mentions': [], 'urls': [{'indices': [106, 129], 'display_url': 'fb.me/102DrKnTy', 'expanded_url': 'http://fb.me/102DrKnTy', 'url': 'https://t.co/2d8Z2uDnjM'}], 'symbols': [], 'hashtags': []}",75,39,11636,304,2016-11-14 08:32:40
2016-11-13 17:17:35,162,797850912022757376,"Eine sehr wichtige Initiative, die übrigens die Wahlbeisitzer aller Parteien in Anspruch nehmen können. Diese... https://t.co/PPY7QtZB9k","{'user_mentions': [], 'urls': [{'indices': [113, 136], 'display_url': 'fb.me/RCg9IXSO', 'expanded_url': 'http://fb.me/RCg9IXSO', 'url': 'https://t.co/PPY7QtZB9k'}], 'symbols': [], 'hashtags': []}",22,3,11636,304,2016-11-13 17:17:35
2016-11-13 12:03:40,163,797771913242222592,"Hier meine Rede zum ""Politischen Martini 2016"" in Mils bei Imst (Tirol) vom 11.11.2016 zum Nachschauen: https://t.co/17L793SHsK","{'user_mentions': [], 'urls': [{'indices': [104, 127], 'display_url': 'fb.me/8E5cKLHsX', 'expanded_url': 'http://fb.me/8E5cKLHsX', 'url': 'https://t.co/17L793SHsK'}], 'symbols': [], 'hashtags': []}",28,3,11636,304,2016-11-13 12:03:40
2016-11-13 11:16:06,164,797759940513398784,I posted a new photo to Facebook https://t.co/0Ny4HLyzCh,"{'user_mentions': [], 'urls': [{'indices': [33, 56], 'display_url': 'fb.me/5NxJ1jiYj', 'expanded_url': 'http://fb.me/5NxJ1jiYj', 'url': 'https://t.co/0Ny4HLyzCh'}], 'symbols': [], 'hashtags': []}",15,1,11636,304,2016-11-13 11:16:06
2016-11-13 09:29:22,165,797733083562774529,Hofer und Van Staa - viel Sympathie - https://t.co/u6KdLBZuXO https://t.co/7xwxjj4ssv,"{'user_mentions': [], 'urls': [{'indices': [38, 61], 'display_url': 'tirol.ORF.at', 'expanded_url': 'http://tirol.ORF.at', 'url': 'https://t.co/u6KdLBZuXO'}, {'indices': [62, 85], 'display_url': 'fb.me/1vzjui92y', 'expanded_url': 'http://fb.me/1vzjui92y', 'url': 'https://t.co/7xwxjj4ssv'}], 'symbols': [], 'hashtags': []}",26,3,11636,304,2016-11-13 09:29:22
2016-11-13 07:30:05,166,797703061389053952,Hinter jedem starken Mann steht eine starke Frau. https://t.co/k1nDfwudis,"{'user_mentions': [], 'urls': [{'indices': [50, 73], 'display_url': 'fb.me/4Qp167syb', 'expanded_url': 'http://fb.me/4Qp167syb', 'url': 'https://t.co/k1nDfwudis'}], 'symbols': [], 'hashtags': []}",36,5,11636,304,2016-11-13 07:30:05
2016-11-12 15:12:41,167,797457092231757824,Ich habe ein neues Foto auf Facebook gepostet https://t.co/JdOO50C87Y,"{'user_mentions': [], 'urls': [{'indices': [46, 69], 'display_url': 'fb.me/11tHQnClX', 'expanded_url': 'http://fb.me/11tHQnClX', 'url': 'https://t.co/JdOO50C87Y'}], 'symbols': [], 'hashtags': []}",18,2,11636,304,2016-11-12 15:12:41
2016-11-12 12:03:16,168,797409424142979072,Zusammentreffen mit dem Tiroler Landtagspräsidenten DDr. Herwig van Staa :-) https://t.co/ILfP9yaIJq,"{'user_mentions': [], 'urls': [{'indices': [77, 100], 'display_url': 'fb.me/2OYjdihD9', 'expanded_url': 'http://fb.me/2OYjdihD9', 'url': 'https://t.co/ILfP9yaIJq'}], 'symbols': [], 'hashtags': []}",19,2,11636,304,2016-11-12 12:03:16
2016-11-12 11:54:05,169,797407112888549376,"Vor einigen Tagen habe ich diesen Brief von einem jungen Mädchen bekommen.
Das hat mich wirklich sehr berührt.... https://t.co/EiMc7FOMOc","{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/2ZlHB2WzD', 'expanded_url': 'http://fb.me/2ZlHB2WzD', 'url': 'https://t.co/EiMc7FOMOc'}], 'symbols': [], 'hashtags': []}",43,9,11636,304,2016-11-12 11:54:05
2016-11-12 08:33:05,170,797356531364851712,"Klein- und Mittelbetriebe sind die große tragende Säule unserer Wirtschaft. Es ist daher höchst an der Zeit,... https://t.co/mDeZRjCYoR","{'user_mentions': [], 'urls': [{'indices': [112, 135], 'display_url': 'fb.me/7mQz08Mu7', 'expanded_url': 'http://fb.me/7mQz08Mu7', 'url': 'https://t.co/mDeZRjCYoR'}], 'symbols': [], 'hashtags': []}",43,7,11636,304,2016-11-12 08:33:05
2016-11-11 20:36:00,171,797176070239846400,"Großartige Stimmung heute beim ""Politischen Martini"" in Mils bei Imst :-) https://t.co/ZPvJwc2pAk","{'user_mentions': [], 'urls': [{'indices': [74, 97], 'display_url': 'fb.me/5NWgXpvdv', 'expanded_url': 'http://fb.me/5NWgXpvdv', 'url': 'https://t.co/ZPvJwc2pAk'}], 'symbols': [], 'hashtags': []}",23,2,11636,304,2016-11-11 20:36:00
2016-11-11 14:48:09,172,797088529427918848,"Mit Bürgermeister Dieter Lang aus Gallspach, Nationalratsabgeordneten Wolfgang Klinger und dem Leiter des Gesundheitszentrums Zeileis :-)","{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",21,2,11636,304,2016-11-11 14:48:09
2016-11-11 13:15:44,173,797065274860175360,Interview mit dem Chefredakteur des oberösterreichischen Kuriers :-),"{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",23,3,11636,304,2016-11-11 13:15:44
2016-11-11 09:06:41,174,797002599585067012,"Anlässlich des heutigen Festtages für unseren Landespatron, den Heiligen Martin, wünsche ich allen... https://t.co/gVxVFW3Bi2","{'user_mentions': [], 'urls': [{'indices': [102, 125], 'display_url': 'fb.me/V5KJE7yB', 'expanded_url': 'http://fb.me/V5KJE7yB', 'url': 'https://t.co/gVxVFW3Bi2'}], 'symbols': [], 'hashtags': []}",38,8,11636,304,2016-11-11 09:06:41
2016-11-10 18:26:07,175,796780995462778880,Am Dienstag hat mich ein Kamerateam des ORF-Report in meinem Büro besucht :-) https://t.co/VI8JNO5ZGR,"{'user_mentions': [], 'urls': [{'indices': [78, 101], 'display_url': 'fb.me/44IvjQjsd', 'expanded_url': 'http://fb.me/44IvjQjsd', 'url': 'https://t.co/VI8JNO5ZGR'}], 'symbols': [], 'hashtags': []}",32,3,11636,304,2016-11-10 18:26:07
2016-11-10 15:34:40,176,796737848300933121,"Liebe Kinder!

Traditionen sind etwas Wunderbares und auch etwas sehr Wertvolles. So sollten wir sie auch... https://t.co/P0zn8TA1aG","{'user_mentions': [], 'urls': [{'indices': [109, 132], 'display_url': 'fb.me/1skxiJUkj', 'expanded_url': 'http://fb.me/1skxiJUkj', 'url': 'https://t.co/P0zn8TA1aG'}], 'symbols': [], 'hashtags': []}",58,13,11636,304,2016-11-10 15:34:40
2016-11-10 14:14:06,177,796717573320613888,Hier mein heutiges Ö1-Interview zum Ausgang der US-Präsidentschaftswahl zum Nachhören: https://t.co/H2IBYVxFvN,"{'user_mentions': [], 'urls': [{'indices': [87, 110], 'display_url': 'fb.me/Ur2p5gIX', 'expanded_url': 'http://fb.me/Ur2p5gIX', 'url': 'https://t.co/H2IBYVxFvN'}], 'symbols': [], 'hashtags': []}",35,10,11636,304,2016-11-10 14:14:06
2016-11-10 12:09:47,178,796686288913108992,Auch heute wieder Vorsitzführung im Nationalratsplenum :) https://t.co/TDGjiVxkkX,"{'user_mentions': [], 'urls': [{'indices': [58, 81], 'display_url': 'fb.me/5vNn7Epcv', 'expanded_url': 'http://fb.me/5vNn7Epcv', 'url': 'https://t.co/TDGjiVxkkX'}], 'symbols': [], 'hashtags': []}",18,1,11636,304,2016-11-10 12:09:47
2016-11-10 11:17:33,179,796673142102130689,"Interview für die ""Zeit im Bild1"", zu sehen heute um 19:30 Uhr in ORF2. https://t.co/JwLfPVnKfh","{'user_mentions': [], 'urls': [{'indices': [72, 95], 'display_url': 'fb.me/3DaZ6badk', 'expanded_url': 'http://fb.me/3DaZ6badk', 'url': 'https://t.co/JwLfPVnKfh'}], 'symbols': [], 'hashtags': []}",21,3,11636,304,2016-11-10 11:17:33
2016-11-09 17:48:07,180,796409044722479105,I posted a new photo to Facebook https://t.co/VMzH9mD0pl,"{'user_mentions': [], 'urls': [{'indices': [33, 56], 'display_url': 'fb.me/1hHBkoBHO', 'expanded_url': 'http://fb.me/1hHBkoBHO', 'url': 'https://t.co/VMzH9mD0pl'}], 'symbols': [], 'hashtags': []}",24,3,11636,304,2016-11-09 17:48:07
2016-11-09 15:47:14,181,796378624152702977,"Ich gratuliere dem 45. Präsidenten der Vereinigten Staaten von Amerika, Donald Trump, zu seinem Wahlsieg und... https://t.co/wbIVQhW6L2","{'user_mentions': [], 'urls': [{'indices': [112, 135], 'display_url': 'fb.me/1Ck9LTYFX', 'expanded_url': 'http://fb.me/1Ck9LTYFX', 'url': 'https://t.co/wbIVQhW6L2'}], 'symbols': [], 'hashtags': []}",181,76,11636,304,2016-11-09 15:47:14
2016-11-09 12:10:15,182,796324017271607296,Jetzt führe ich gerade wieder den Vorsitz im Plenum des Nationalrates. :) https://t.co/3SPtvsLyPV,"{'user_mentions': [], 'urls': [{'indices': [74, 97], 'display_url': 'fb.me/74o9NTtjW', 'expanded_url': 'http://fb.me/74o9NTtjW', 'url': 'https://t.co/3SPtvsLyPV'}], 'symbols': [], 'hashtags': []}",27,3,11636,304,2016-11-09 12:10:15
2016-11-09 10:57:51,183,796305796330094592,"Zu Besuch beim Präsidenten der Republik Serbien, Tomislav Nikolić","{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",36,5,11636,304,2016-11-09 10:57:51
2016-11-08 17:04:00,184,796035554794213376,"Danke für die Unterstützung durch die Initiative ""Christen für Norbert Hofer"" - https://t.co/182Wkqum6n https://t.co/Jf89Yvtv0d","{'user_mentions': [], 'urls': [{'indices': [80, 103], 'display_url': 'bp-wahl.at', 'expanded_url': 'https://bp-wahl.at/', 'url': 'https://t.co/182Wkqum6n'}, {'indices': [104, 127], 'display_url': 'fb.me/5acIbke1O', 'expanded_url': 'http://fb.me/5acIbke1O', 'url': 'https://t.co/Jf89Yvtv0d'}], 'symbols': [], 'hashtags': []}",44,15,11636,304,2016-11-08 17:04:00
2016-11-08 11:53:43,185,795957470996951040,"Bilder der gestrigen Veranstaltung: ""Haben wir aus der Geschichte gelernt?""","{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",20,1,11636,304,2016-11-08 11:53:43
2016-11-08 10:14:17,186,795932447682822144,Am Weg nach Belgrad zu einem zweitägigen Serbien-Besuch https://t.co/6Jk5V3Tt8u,"{'user_mentions': [], 'urls': [{'indices': [56, 79], 'display_url': 'fb.me/7ErWUVoi7', 'expanded_url': 'http://fb.me/7ErWUVoi7', 'url': 'https://t.co/6Jk5V3Tt8u'}], 'symbols': [], 'hashtags': []}",23,5,11636,304,2016-11-08 10:14:17
2016-11-07 17:44:55,187,795683463106011136,https://t.co/tehgXHTCB0,"{'user_mentions': [], 'urls': [{'indices': [0, 23], 'display_url': 'fb.me/5g29XRU2f', 'expanded_url': 'http://fb.me/5g29XRU2f', 'url': 'https://t.co/tehgXHTCB0'}], 'symbols': [], 'hashtags': []}",10,2,11636,304,2016-11-07 17:44:55
2016-11-07 16:15:05,188,795660855169941504,Das FPÖ-Bildungsinstitut nimmt die Novemberpogrome zum Anlass für die Ausrichtung eines Symposions. Bei der... https://t.co/FdrDS5sCtJ,"{'user_mentions': [], 'urls': [{'indices': [111, 134], 'display_url': 'fb.me/P3ocnQU0', 'expanded_url': 'http://fb.me/P3ocnQU0', 'url': 'https://t.co/FdrDS5sCtJ'}], 'symbols': [], 'hashtags': []}",11,2,11636,304,2016-11-07 16:15:05
2016-11-07 15:41:23,189,795652375793041408,Liebe Grüße aus dem Parlament. Heute ist wieder ein Tag mit vielen Medienterminen. Auch das Interesse aus dem... https://t.co/q8gbUSCJT4,"{'user_mentions': [], 'urls': [{'indices': [113, 136], 'display_url': 'fb.me/7mjmHKpUp', 'expanded_url': 'http://fb.me/7mjmHKpUp', 'url': 'https://t.co/q8gbUSCJT4'}], 'symbols': [], 'hashtags': []}",18,3,11636,304,2016-11-07 15:41:23
2016-11-07 15:40:10,190,795652070388928512,"Interview für die rumänische Zeitung ""Jurnalul Românesc"" :)","{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",17,1,11636,304,2016-11-07 15:40:10
2016-11-07 14:08:16,191,795628940312322049,Interview für den ORF-Report :) https://t.co/H5G8r4hhrC,"{'user_mentions': [], 'urls': [{'indices': [32, 55], 'display_url': 'fb.me/1F7XlQio1', 'expanded_url': 'http://fb.me/1F7XlQio1', 'url': 'https://t.co/H5G8r4hhrC'}], 'symbols': [], 'hashtags': []}",9,2,11636,304,2016-11-07 14:08:16
2016-11-07 11:30:07,192,795589143476793345,"Ihr wisst, dass mir Tradition am Herzen liegt. Deshalb war es für mich eine Selbstverständlichkeit, am Rückweg... https://t.co/QWbJwjwpiH","{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/5rYWJgMpS', 'expanded_url': 'http://fb.me/5rYWJgMpS', 'url': 'https://t.co/QWbJwjwpiH'}], 'symbols': [], 'hashtags': []}",26,1,11636,304,2016-11-07 11:30:07
2016-11-07 09:32:03,193,795559431262130176,:) https://t.co/P2SyCPZPdg,"{'user_mentions': [], 'urls': [{'indices': [3, 26], 'display_url': 'fb.me/7pR9tL9IJ', 'expanded_url': 'http://fb.me/7pR9tL9IJ', 'url': 'https://t.co/P2SyCPZPdg'}], 'symbols': [], 'hashtags': []}",40,5,11636,304,2016-11-07 09:32:03
2016-11-07 07:45:06,194,795532514496487424,Guten Morgen Österreich :-) Eine neue Wahlkampfwoche beginnt und ich bin schon gespannt was mich diese Woche... https://t.co/ZX0JQuzgs1,"{'user_mentions': [], 'urls': [{'indices': [112, 135], 'display_url': 'fb.me/5qqcFz7Ge', 'expanded_url': 'http://fb.me/5qqcFz7Ge', 'url': 'https://t.co/ZX0JQuzgs1'}], 'symbols': [], 'hashtags': []}",24,1,11636,304,2016-11-07 07:45:06
2016-11-06 18:06:07,195,795326411913523201,Gestern war ich auf dem Martinimarkt in Steinerkirchen an der Traun :-),"{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",25,1,11636,304,2016-11-06 18:06:07
2016-11-06 14:58:08,196,795279102060138497,"Gestern habe ich die ""GAST"" (""Alles für den GAST""-Messe) in Salzburg besucht. Rund 700 Aussteller präsentieren... https://t.co/s4z2gvaUbJ","{'user_mentions': [], 'urls': [{'indices': [114, 137], 'display_url': 'fb.me/4gJgoJxfL', 'expanded_url': 'http://fb.me/4gJgoJxfL', 'url': 'https://t.co/s4z2gvaUbJ'}], 'symbols': [], 'hashtags': []}",14,1,11636,304,2016-11-06 14:58:08
2016-11-06 13:34:49,197,795258137355939840,Ein paar Eindrücke meines Besuches auf der Gastmesse in Salzburg :-),"{'user_mentions': [], 'urls': [], 'symbols': [], 'hashtags': []}",22,2,11636,304,2016-11-06 13:34:49
