,index,id_str,created_at,text,entities,favorite_count,retweet_count,followers_count,friends_count,retweeted,retweetedstatus,hashtags,user_mentioned,datetime,time
249,249,791546191414648832,2016-10-27 07:44:52,"Ich bin immer noch überwältigt, wie viele Menschen mich gestern am Nationalfeiertag im Parlament besucht haben.... https://t.co/m2M8zInpJE","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/4e9JEzEKl', 'indices': [115, 138], 'url': 'https://t.co/m2M8zInpJE', 'display_url': 'fb.me/4e9JEzEKl'}], 'hashtags': [], 'user_mentions': []}",28,1,11721,304,False,False,,0,2016-10-27 07:44:52,2016-10-27
250,250,791310957612064768,2016-10-26 16:10:08,Beim heutigen „Tag der offenen Tür“ habe ich unglaublich tolle und interessante Gespräche führen dürfen. Ich bin... https://t.co/eceqUp4G7G,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1Ix9vUYA0', 'indices': [116, 139], 'url': 'https://t.co/eceqUp4G7G', 'display_url': 'fb.me/1Ix9vUYA0'}], 'hashtags': [], 'user_mentions': []}",24,6,11721,304,False,False,,0,2016-10-26 16:10:08,2016-10-26
251,251,791284675201294342,2016-10-26 14:25:42,"Ich habe die Unterschrift unter das Schriftstück, das mir mit einigen Tagen Verspätung vorgelegt wurde, aber... https://t.co/5ic4y3hWFk","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/2TTOFGSJh', 'indices': [112, 135], 'url': 'https://t.co/5ic4y3hWFk', 'display_url': 'fb.me/2TTOFGSJh'}], 'hashtags': [], 'user_mentions': []}",37,14,11721,304,False,False,,0,2016-10-26 14:25:42,2016-10-26
252,252,791254680894660609,2016-10-26 12:26:31,Eindrücke vom Tag der offenen Tür im Parlament anlässlich des Nationalfeiertags. Noch bis 17 Uhr freue mich auf... https://t.co/wz1dzC6NQs,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/HGonshLT', 'indices': [115, 138], 'url': 'https://t.co/wz1dzC6NQs', 'display_url': 'fb.me/HGonshLT'}], 'hashtags': [], 'user_mentions': []}",17,1,11721,304,False,False,,0,2016-10-26 12:26:31,2016-10-26
253,253,791253833028669440,2016-10-26 12:23:09,Tag der offenen Tür im Parlament @OeParl #Nationalfeiertag https://t.co/BuUDycGwKG,"{'symbols': [], 'urls': [], 'hashtags': [{'text': 'Nationalfeiertag', 'indices': [41, 58]}], 'media': [{'media_url': 'http://pbs.twimg.com/media/CvsY7I2WgAAuigZ.jpg', 'indices': [59, 82], 'type': 'photo', 'display_url': 'pic.twitter.com/BuUDycGwKG', 'media_url_https': 'https://pbs.twimg.com/media/CvsY7I2WgAAuigZ.jpg', 'id_str': '791253563800453120', 'expanded_url': 'https://twitter.com/norbertghofer/status/791253833028669440/photo/1', 'id': 791253563800453120, 'sizes': {'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 1365, 'resize': 'fit', 'w': 2048}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}}, 'url': 'https://t.co/BuUDycGwKG'}], 'user_mentions': [{'id_str': '2828226362', 'name': 'Parlament Österreich', 'id': 2828226362, 'indices': [33, 40], 'screen_name': 'OeParl'}]}",40,10,11721,304,False,False, Nationalfeiertag,1,2016-10-26 12:23:09,2016-10-26
254,254,791213873760198657,2016-10-26 09:44:22,Meine besten Wünsche zum Nationalfeiertag und ein herzliches Willkommen allen Besuchern beim Tag der offenen Tür im… https://t.co/cvLtBCFtGd,"{'symbols': [], 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/791213873760198657', 'indices': [117, 140], 'url': 'https://t.co/cvLtBCFtGd', 'display_url': 'twitter.com/i/web/status/7…'}], 'hashtags': [], 'user_mentions': []}",94,22,11721,304,False,False,,0,2016-10-26 09:44:22,2016-10-26
256,256,791205626101829632,2016-10-26 09:11:35,Liebe Freunde! Heute ist für unsere Heimat Österreich ein ganz besonders wichtiger Tag. Ich werde Euch heute den... https://t.co/enXO4oFRex,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1xYqs6S3g', 'indices': [116, 139], 'url': 'https://t.co/enXO4oFRex', 'display_url': 'fb.me/1xYqs6S3g'}], 'hashtags': [], 'user_mentions': []}",20,2,11721,304,False,False,,0,2016-10-26 09:11:35,2016-10-26
257,257,791153663234412545,2016-10-26 05:45:06,"Liebe Österreicherinnen und Österreicher!
Liebe Freunde!

Heute vor 61 Jahren trat der Neutralitätsbeschluss des... https://t.co/MFyRA7pwcr","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1Dl1QdRMK', 'indices': [116, 139], 'url': 'https://t.co/MFyRA7pwcr', 'display_url': 'fb.me/1Dl1QdRMK'}], 'hashtags': [], 'user_mentions': []}",31,6,11721,304,False,False,,0,2016-10-26 05:45:06,2016-10-26
258,258,790909310612148224,2016-10-25 13:34:08,Auszug aus meiner Rede in Wörgl - Ich möchte Euch Euer Österreich zurückgeben: https://t.co/IzzGuAhF21,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/6tl4Ewq63', 'indices': [79, 102], 'url': 'https://t.co/IzzGuAhF21', 'display_url': 'fb.me/6tl4Ewq63'}], 'hashtags': [], 'user_mentions': []}",31,7,11721,304,False,False,,0,2016-10-25 13:34:08,2016-10-25
259,259,790570571989913600,2016-10-24 15:08:07,"Bei meinem Vorarlberg Besuch letzte Woche war ich auch in der ""Radio Vorarlberg""-Sendung ""Neues bei Neustädter""... https://t.co/eOO3k4IsfC","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/3fnaYGjLk', 'indices': [115, 138], 'url': 'https://t.co/eOO3k4IsfC', 'display_url': 'fb.me/3fnaYGjLk'}], 'hashtags': [], 'user_mentions': []}",28,4,11721,304,False,False,,0,2016-10-24 15:08:07,2016-10-24
260,260,790488897490980864,2016-10-24 09:43:34,"Liebe Freunde!

Bitte denkt immer daran, dass alles was wir tun oder unterlassen, Auswirkungen auf die nächsten... https://t.co/236N75vja9","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/4zqEIlEd3', 'indices': [115, 138], 'url': 'https://t.co/236N75vja9', 'display_url': 'fb.me/4zqEIlEd3'}], 'hashtags': [], 'user_mentions': []}",27,4,11721,304,False,False,,0,2016-10-24 09:43:34,2016-10-24
261,261,790241046030651394,2016-10-23 17:18:41,In God we trust auf Dollarschein. https://t.co/pL8jAWxx1d,"{'symbols': [], 'urls': [], 'hashtags': [], 'media': [{'media_url': 'http://pbs.twimg.com/media/CveABYVWcAAHLzI.jpg', 'indices': [34, 57], 'type': 'photo', 'display_url': 'pic.twitter.com/pL8jAWxx1d', 'media_url_https': 'https://pbs.twimg.com/media/CveABYVWcAAHLzI.jpg', 'id_str': '790241020827037696', 'expanded_url': 'https://twitter.com/norbertghofer/status/790241046030651394/photo/1', 'id': 790241020827037696, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 533, 'resize': 'fit', 'w': 1200}, 'large': {'h': 569, 'resize': 'fit', 'w': 1280}, 'small': {'h': 302, 'resize': 'fit', 'w': 680}}, 'url': 'https://t.co/pL8jAWxx1d'}], 'user_mentions': []}",52,15,11721,304,False,False,,0,2016-10-23 17:18:41,2016-10-23
262,262,790240361469865994,2016-10-23 17:15:58,"Landeshymne Burgenland: Mein Heimatvolk, mein Heimatland, mit Österreich verbunden!
Auf Dir ruht Gottes Vaterhand, Du hast sie oft empfunden","{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",70,16,11721,304,False,False,,0,2016-10-23 17:15:58,2016-10-23
263,263,790239818051641345,2016-10-23 17:13:49,https://t.co/8QeIpyBVZ2,"{'symbols': [], 'urls': [], 'hashtags': [], 'media': [{'media_url': 'http://pbs.twimg.com/media/Cvd-6YZWAAAAM-C.jpg', 'indices': [0, 23], 'type': 'photo', 'display_url': 'pic.twitter.com/8QeIpyBVZ2', 'media_url_https': 'https://pbs.twimg.com/media/Cvd-6YZWAAAAM-C.jpg', 'id_str': '790239801073074176', 'expanded_url': 'https://twitter.com/norbertghofer/status/790239818051641345/photo/1', 'id': 790239801073074176, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 1199, 'resize': 'fit', 'w': 814}, 'large': {'h': 1199, 'resize': 'fit', 'w': 814}, 'small': {'h': 680, 'resize': 'fit', 'w': 462}}, 'url': 'https://t.co/8QeIpyBVZ2'}], 'user_mentions': []}",36,10,11721,304,False,False,,0,2016-10-23 17:13:49,2016-10-23
264,264,790189062988697600,2016-10-23 13:52:08,"Liebe Freunde!

Auf meiner Reise durch Österreich habe ich bisher schon so viele tolle Menschen kennengelernt und... https://t.co/39duahbRgI","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/4vxH3360p', 'indices': [117, 140], 'url': 'https://t.co/39duahbRgI', 'display_url': 'fb.me/4vxH3360p'}], 'hashtags': [], 'user_mentions': []}",34,9,11721,304,False,False,,0,2016-10-23 13:52:08,2016-10-23
265,265,790131693248188418,2016-10-23 10:04:10,Hier ein kleiner Auszug aus meiner Rede in Wörgl: https://t.co/bcNSkXoaVR,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/84IH8NOL8', 'indices': [50, 73], 'url': 'https://t.co/bcNSkXoaVR', 'display_url': 'fb.me/84IH8NOL8'}], 'hashtags': [], 'user_mentions': []}",20,5,11721,304,False,False,,0,2016-10-23 10:04:10,2016-10-23
266,266,789873478824562688,2016-10-22 16:58:07,Es war eine großartige Demo gegen die Freihandelsabkommen CETA und TTIP. Vielen Dank an alle Teilnehmer ;-) Ich... https://t.co/3bN5A2zzT0,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/KgA3sfKw', 'indices': [115, 138], 'url': 'https://t.co/3bN5A2zzT0', 'display_url': 'fb.me/KgA3sfKw'}], 'hashtags': [], 'user_mentions': []}",29,3,11721,304,False,False,,0,2016-10-22 16:58:07,2016-10-22
267,267,789812771479285762,2016-10-22 12:56:53,Demonstration gegen CETA und TTIP in Wien https://t.co/eMhMqB1OtF,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/46A9bXZgn', 'indices': [42, 65], 'url': 'https://t.co/eMhMqB1OtF', 'display_url': 'fb.me/46A9bXZgn'}], 'hashtags': [], 'user_mentions': []}",26,5,11721,304,False,False,,0,2016-10-22 12:56:53,2016-10-22
268,268,789752735797219328,2016-10-22 08:58:19,"Ich stehe zu unserem Bundesheer und bin froh, dass sich der neue Verteidigungsminister so für unser Heer einsetzt. https://t.co/tFEkHXqkcl","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/87JRiKcoB', 'indices': [115, 138], 'url': 'https://t.co/tFEkHXqkcl', 'display_url': 'fb.me/87JRiKcoB'}], 'hashtags': [], 'user_mentions': []}",45,5,11721,304,False,False,,0,2016-10-22 08:58:19,2016-10-22
269,269,789496503677181952,2016-10-21 16:00:09,Am Donnerstag habe ich an einer spannenden Podiumsdiskussion am Hochschulinstitut für internationale Studien und... https://t.co/ufflA1S6Xu,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1wlfNTinw', 'indices': [116, 139], 'url': 'https://t.co/ufflA1S6Xu', 'display_url': 'fb.me/1wlfNTinw'}], 'hashtags': [], 'user_mentions': []}",12,0,11721,304,False,False,,0,2016-10-21 16:00:09,2016-10-21
270,270,789493129825099777,2016-10-21 15:46:44,"Heute habe ich mein Versprechen bekräftigt, den europäisch-kanadischen Handelspakt nur zu unterschreiben, wenn... https://t.co/fW5VoNyQkt","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/5OHJI7Pqn', 'indices': [114, 137], 'url': 'https://t.co/fW5VoNyQkt', 'display_url': 'fb.me/5OHJI7Pqn'}], 'hashtags': [], 'user_mentions': []}",18,6,11721,304,False,False,,0,2016-10-21 15:46:44,2016-10-21
271,271,789460611298189312,2016-10-21 13:37:31,"Das Video zur heutigen Plakatpräsentation :) Österreich braucht einen Bundespräsidenten, der den politischen... https://t.co/17xYXWw7Ie","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/WzRNAia8', 'indices': [112, 135], 'url': 'https://t.co/17xYXWw7Ie', 'display_url': 'fb.me/WzRNAia8'}], 'hashtags': [], 'user_mentions': []}",22,1,11721,304,False,False,,0,2016-10-21 13:37:31,2016-10-21
272,272,789435314490056704,2016-10-21 11:57:00,Interview für die Zeit im Bild :) https://t.co/gYWWJgczkc,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/6eYcvrR6W', 'indices': [34, 57], 'url': 'https://t.co/gYWWJgczkc', 'display_url': 'fb.me/6eYcvrR6W'}], 'hashtags': [], 'user_mentions': []}",8,1,11721,304,False,False,,0,2016-10-21 11:57:00,2016-10-21
273,273,789423541204627456,2016-10-21 11:10:13,Jetzt LIVE! Die Präsentation der neuen Plakatserie :-) https://t.co/OqUvdPDuHh,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/Kmlh1ISv', 'indices': [55, 78], 'url': 'https://t.co/OqUvdPDuHh', 'display_url': 'fb.me/Kmlh1ISv'}], 'hashtags': [], 'user_mentions': []}",14,2,11721,304,False,False,,0,2016-10-21 11:10:13,2016-10-21
274,274,789374744667750400,2016-10-21 07:56:19,"Liebe Freunde!

Heute ab 15 Uhr nehme ich an einer Demonstration gegen das CETA-Abkommen vor dem Parlament teil.... https://t.co/NjFLafnkg1","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8ny1hLuzF', 'indices': [116, 139], 'url': 'https://t.co/NjFLafnkg1', 'display_url': 'fb.me/8ny1hLuzF'}], 'hashtags': [], 'user_mentions': []}",29,3,11721,304,False,False,,0,2016-10-21 07:56:19,2016-10-21
275,275,789223322936610817,2016-10-20 21:54:37,Im Gespräch mit dem ehemaligen EU-Kommissionspräsidenten José Manuel Barroso nach der Podiumsdisskussion in Genf https://t.co/vuA7XkumT9,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1suXHEvMl', 'indices': [113, 136], 'url': 'https://t.co/vuA7XkumT9', 'display_url': 'fb.me/1suXHEvMl'}], 'hashtags': [], 'user_mentions': []}",20,4,11721,304,False,False,,0,2016-10-20 21:54:37,2016-10-20
276,276,789148916298186752,2016-10-20 16:58:57,"Podiumsdiskussion am Hochschulinstitut für internationale Studien und Entwicklung (IHEID) in Genf zum Thema ""Can... https://t.co/aNooNnMlUn","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8bshINIRu', 'indices': [116, 139], 'url': 'https://t.co/aNooNnMlUn', 'display_url': 'fb.me/8bshINIRu'}], 'hashtags': [], 'user_mentions': []}",24,1,11721,304,False,False,,0,2016-10-20 16:58:57,2016-10-20
277,277,789086026908262401,2016-10-20 12:49:03,"Berichte über meine Besuche in der Steiermark, in Vorarlberg und Tirol gibt's im aktuellen FPÖ-TV-Magazin. https://t.co/E9DeKBInSC","{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/8zVRHdfpS', 'indices': [107, 130], 'url': 'https://t.co/E9DeKBInSC', 'display_url': 'fb.me/8zVRHdfpS'}], 'hashtags': [], 'user_mentions': []}",12,0,11721,304,False,False,,0,2016-10-20 12:49:03,2016-10-20
278,278,789037451788550144,2016-10-20 09:36:02,https://t.co/zZwD23xf3q,"{'symbols': [], 'urls': [], 'hashtags': [], 'media': [{'media_url': 'http://pbs.twimg.com/media/CvM5YT2WAAA3SDI.jpg', 'indices': [0, 23], 'type': 'photo', 'display_url': 'pic.twitter.com/zZwD23xf3q', 'media_url_https': 'https://pbs.twimg.com/media/CvM5YT2WAAA3SDI.jpg', 'id_str': '789037449527820288', 'expanded_url': 'https://twitter.com/norbertghofer/status/789037451788550144/photo/1', 'id': 789037449527820288, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 756, 'resize': 'fit', 'w': 1200}, 'large': {'h': 822, 'resize': 'fit', 'w': 1305}, 'small': {'h': 428, 'resize': 'fit', 'w': 680}}, 'url': 'https://t.co/zZwD23xf3q'}], 'user_mentions': []}",51,21,11721,304,False,False,,0,2016-10-20 09:36:02,2016-10-20
279,279,789015059057958912,2016-10-20 08:07:03,„Muss nicht Merkels größter Fan werden“ https://t.co/1gTpsVQH6A,"{'symbols': [], 'urls': [{'expanded_url': 'http://fb.me/1BxSBV3BD', 'indices': [40, 63], 'url': 'https://t.co/1gTpsVQH6A', 'display_url': 'fb.me/1BxSBV3BD'}], 'hashtags': [], 'user_mentions': []}",30,4,11721,304,False,False,,0,2016-10-20 08:07:03,2016-10-20
280,280,789008046416601088,2016-10-20 07:39:11,"Hier ein FPÖ-TV-Bericht über meinen Besuch in Tirol. Es war ein wunderschöner Tag im ""heiligen Land"" :-)
https://t.co/WREE6ldjd2","{'symbols': [], 'urls': [{'expanded_url': 'https://www.youtube.com/watch?v=3JQJEbZZ6WU', 'indices': [105, 128], 'url': 'https://t.co/WREE6ldjd2', 'display_url': 'youtube.com/watch?v=3JQJEb…'}], 'hashtags': [], 'user_mentions': []}",21,6,11721,304,False,False,,0,2016-10-20 07:39:11,2016-10-20
281,281,779090948366172160,2016-09-22 22:52:11,Roland DüHringer war also bei Puls4 😀 https://t.co/aoEGE9LRHs,"{'symbols': [], 'urls': [{'expanded_url': 'http://www.puls4.com/gueltige-stimme/infos/Johannes-Gutmann-zu-Gast-bei-Roland-Duehringer', 'indices': [38, 61], 'url': 'https://t.co/aoEGE9LRHs', 'display_url': 'puls4.com/gueltige-stimm…'}], 'hashtags': [], 'user_mentions': []}",40,12,11721,304,False,False,,0,2016-09-22 22:52:11,2016-09-22
282,282,778946800778670080,2016-09-22 13:19:24,"unglaublich, wie viel lärm so ein stummes h verursachen kann  😀","{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",39,3,11721,304,False,False,,0,2016-09-22 13:19:24,2016-09-22
283,283,778877081186865152,2016-09-22 08:42:21,@arminwolf Schon seit der Einführung des Cursus Publicus 😀,"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'id_str': '20694291', 'name': 'Armin Wolf', 'id': 20694291, 'indices': [0, 10], 'screen_name': 'ArminWolf'}]}",5,0,11721,304,False,False,,1,2016-09-22 08:42:21,2016-09-22
284,284,778876488393240576,2016-09-22 08:40:00,@bmeinl Da bin ich Ihrer Meinung. Vielfalt im Parlament ist gut. Die neue Partei könnte aber allen Stimmen kosten. Das ist eben Demokratie.,"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'id_str': '444969570', 'name': 'BeateMeinl-Reisinger', 'id': 444969570, 'indices': [0, 7], 'screen_name': 'BMeinl'}]}",4,0,11721,304,False,False,,1,2016-09-22 08:40:00,2016-09-22
285,285,778690712699150336,2016-09-21 20:21:47,Dühringer Kandidatur könnte Neos in Bedrängnis bringen.,"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",40,10,11721,304,False,False,,0,2016-09-21 20:21:47,2016-09-21
286,286,778260198716825600,2016-09-20 15:51:05,Ein weiteres Buch... https://t.co/RcWc1Zbz6C,"{'symbols': [], 'urls': [{'expanded_url': 'http://www.fpoe-bildungsinstitut.at/publikation-details/-/detail/publikation/3701/d', 'indices': [21, 44], 'url': 'https://t.co/RcWc1Zbz6C', 'display_url': 'fpoe-bildungsinstitut.at/publikation-de…'}], 'hashtags': [], 'user_mentions': []}",21,4,11721,304,False,False,,0,2016-09-20 15:51:05,2016-09-20
287,287,778260033847103489,2016-09-20 15:50:26,Nachdem es Interesse an meinen Büchern gibt.... https://t.co/WkTm0fiPW8,"{'symbols': [], 'urls': [{'expanded_url': 'http://www.fpoe-bildungsinstitut.at/publikation-details/-/detail/publikation/2901/d', 'indices': [48, 71], 'url': 'https://t.co/WkTm0fiPW8', 'display_url': 'fpoe-bildungsinstitut.at/publikation-de…'}], 'hashtags': [], 'user_mentions': []}",25,13,11721,304,False,False,,0,2016-09-20 15:50:26,2016-09-20
288,288,778235285050195968,2016-09-20 14:12:05,@demhoferseikatz https://t.co/fyFlgSad2n,"{'symbols': [], 'urls': [{'expanded_url': 'http://www.sueddeutsche.de/wissen/bioinvasion-einfallstore-fuer-fremde-arten-1.1666081', 'indices': [17, 40], 'url': 'https://t.co/fyFlgSad2n', 'display_url': 'sueddeutsche.de/wissen/bioinva…'}], 'hashtags': [], 'user_mentions': [{'id_str': '736277316263907328', 'name': 'Robi van der Maunzen', 'id': 736277316263907328, 'indices': [0, 16], 'screen_name': 'demhoferseikatz'}]}",7,1,11721,304,False,False,,1,2016-09-20 14:12:05,2016-09-20
290,290,777470657319825409,2016-09-18 11:33:44,Jeder gesunde Mensch sollte froh darüber sein. https://t.co/nrXNag8M7e,"{'symbols': [], 'urls': [], 'hashtags': [], 'media': [{'media_url': 'http://pbs.twimg.com/media/CsohbmmXEAAgvo2.jpg', 'indices': [47, 70], 'type': 'photo', 'display_url': 'pic.twitter.com/nrXNag8M7e', 'media_url_https': 'https://pbs.twimg.com/media/CsohbmmXEAAgvo2.jpg', 'id_str': '777470643776458752', 'expanded_url': 'https://twitter.com/norbertghofer/status/777470657319825409/photo/1', 'id': 777470643776458752, 'sizes': {'medium': {'h': 1200, 'resize': 'fit', 'w': 675}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 2001, 'resize': 'fit', 'w': 1125}, 'small': {'h': 680, 'resize': 'fit', 'w': 382}}, 'url': 'https://t.co/nrXNag8M7e'}], 'user_mentions': []}",54,3,11721,304,False,False,,0,2016-09-18 11:33:44,2016-09-18
291,291,777469182380273664,2016-09-18 11:27:52,Einfach zum Nachdenken... https://t.co/qXSR2ypgZ5,"{'symbols': [], 'urls': [], 'hashtags': [], 'media': [{'media_url': 'http://pbs.twimg.com/media/CsogF1aWYAAdSjF.jpg', 'indices': [26, 49], 'type': 'photo', 'display_url': 'pic.twitter.com/qXSR2ypgZ5', 'media_url_https': 'https://pbs.twimg.com/media/CsogF1aWYAAdSjF.jpg', 'id_str': '777469170283864064', 'expanded_url': 'https://twitter.com/norbertghofer/status/777469182380273664/photo/1', 'id': 777469170283864064, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 675}, 'large': {'h': 2001, 'resize': 'fit', 'w': 1125}, 'small': {'h': 680, 'resize': 'fit', 'w': 382}}, 'url': 'https://t.co/qXSR2ypgZ5'}], 'user_mentions': []}",74,52,11721,304,False,False,,0,2016-09-18 11:27:52,2016-09-18
292,292,777469082388094977,2016-09-18 11:27:28,Ohne Worte... https://t.co/oezUaRCOzw,"{'symbols': [], 'urls': [], 'hashtags': [], 'media': [{'media_url': 'http://pbs.twimg.com/media/Csof_2QWcAA8apA.jpg', 'indices': [14, 37], 'type': 'photo', 'display_url': 'pic.twitter.com/oezUaRCOzw', 'media_url_https': 'https://pbs.twimg.com/media/Csof_2QWcAA8apA.jpg', 'id_str': '777469067431145472', 'expanded_url': 'https://twitter.com/norbertghofer/status/777469082388094977/photo/1', 'id': 777469067431145472, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 675}, 'large': {'h': 2001, 'resize': 'fit', 'w': 1125}, 'small': {'h': 680, 'resize': 'fit', 'w': 382}}, 'url': 'https://t.co/oezUaRCOzw'}], 'user_mentions': []}",30,17,11721,304,False,False,,0,2016-09-18 11:27:28,2016-09-18
293,293,776406236686409728,2016-09-15 13:04:06,"Puh, VdB behauptet in Klartext, Draken sei bei Bundesheer als Schulungsflugzeug im Einsatz. Es handelt sich aber um Saab 105.","{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': []}",65,17,11721,304,False,False,,0,2016-09-15 13:04:06,2016-09-15
294,294,776397189732003840,2016-09-15 12:28:09,@WolfgangOrgler @DiePressecom Bitte davon die Grünen in Kenntnis setzen.,"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'id_str': '2301399408', 'name': 'Wolfgang Orgler', 'id': 2301399408, 'indices': [0, 15], 'screen_name': 'WolfgangOrgler'}, {'id_str': '23053482', 'name': 'DiePresse.com', 'id': 23053482, 'indices': [16, 29], 'screen_name': 'DiePressecom'}]}",2,0,11721,304,False,False,,2,2016-09-15 12:28:09,2016-09-15
296,296,776395278714888193,2016-09-15 12:20:33,@WolfgangOrgler https://t.co/ldTqBceitE,"{'symbols': [], 'urls': [{'expanded_url': 'http://diepresse.com/home/politik/wienwahl/600052/Stimmzettel-fur-Demenzkranke_SPOWahlbetrug', 'indices': [16, 39], 'url': 'https://t.co/ldTqBceitE', 'display_url': 'diepresse.com/home/politik/w…'}], 'hashtags': [], 'user_mentions': [{'id_str': '2301399408', 'name': 'Wolfgang Orgler', 'id': 2301399408, 'indices': [0, 15], 'screen_name': 'WolfgangOrgler'}]}",1,0,11721,304,False,False,,1,2016-09-15 12:20:33,2016-09-15
297,297,776394473500737536,2016-09-15 12:17:21,@Dietmar_Bauer @FPOE_TV @fpoeticker @TTNachrichten @ArminWolf Kühe dürfen keine Werbung machen. Bleibt also Herrn Haselsteiner vorbehalten?,"{'symbols': [], 'urls': [], 'hashtags': [], 'user_mentions': [{'id_str': '392890423', 'name': 'Dietmar Bauer', 'id': 392890423, 'indices': [0, 14], 'screen_name': 'Dietmar_Bauer'}, {'id_str': '949573878', 'name': 'FPÖ-TV', 'id': 949573878, 'indices': [15, 23], 'screen_name': 'FPOE_TV'}, {'id_str': '1715114714', 'name': 'FPÖ Watch', 'id': 1715114714, 'indices': [24, 35], 'screen_name': 'fpoeticker'}, {'id_str': '49937357', 'name': 'Tiroler Tageszeitung', 'id': 49937357, 'indices': [36, 50], 'screen_name': 'TTNachrichten'}, {'id_str': '20694291', 'name': 'Armin Wolf', 'id': 20694291, 'indices': [51, 61], 'screen_name': 'ArminWolf'}]}",3,1,11721,304,False,False,,5,2016-09-15 12:17:21,2016-09-15
298,298,776356613271719936,2016-09-15 09:46:55,"""Stimmzettel für Demenzkranke"": SPÖ-Wahlbetrug? « https://t.co/ZVG9yvYbVQ https://t.co/WoWdSrzSly","{'symbols': [], 'urls': [{'expanded_url': 'http://DiePresse.com', 'indices': [50, 73], 'url': 'https://t.co/ZVG9yvYbVQ', 'display_url': 'DiePresse.com'}, {'expanded_url': 'http://m.diepresse.com/home/politik/wienwahl/600052/index.do', 'indices': [74, 97], 'url': 'https://t.co/WoWdSrzSly', 'display_url': 'm.diepresse.com/home/politik/w…'}], 'hashtags': [], 'user_mentions': []}",23,12,11721,304,False,False,,0,2016-09-15 09:46:55,2016-09-15
299,299,776343964718956544,2016-09-15 08:56:39,@robertzikmund @vilimsky @arminwolf https://t.co/WtSdW9uKsO,"{'symbols': [], 'urls': [{'expanded_url': 'http://derstandard.at/1285200416927/Thema-Waehlen-Abgetretenes-Wahlrecht', 'indices': [36, 59], 'url': 'https://t.co/WtSdW9uKsO', 'display_url': 'derstandard.at/1285200416927/…'}], 'hashtags': [], 'user_mentions': [{'id_str': '789051284', 'name': 'Robert Zikmund', 'id': 789051284, 'indices': [0, 14], 'screen_name': 'RobertZikmund'}, {'id_str': '303234771', 'name': 'Harald Vilimsky', 'id': 303234771, 'indices': [15, 24], 'screen_name': 'vilimsky'}, {'id_str': '20694291', 'name': 'Armin Wolf', 'id': 20694291, 'indices': [25, 35], 'screen_name': 'ArminWolf'}]}",1,2,11721,304,False,False,,3,2016-09-15 08:56:39,2016-09-15
